libro,termino,frecuencia,tf,df,idf,tf_idf
2 B R 0 2 B,lot,3,0.0031120331950207467,2,0.6931471805599453,0.002157097034937589
2 B R 0 2 B,little,3,0.0031120331950207467,2,0.6931471805599453,0.002157097034937589
2 B R 0 2 B,body,3,0.0031120331950207467,2,0.6931471805599453,0.002157097034937589
2 B R 0 2 B,world,3,0.0031120331950207467,2,0.6931471805599453,0.002157097034937589
2 B R 0 2 B,die,3,0.0031120331950207467,2,0.6931471805599453,0.002157097034937589
2 B R 0 2 B,control,3,0.0031120331950207467,2,0.6931471805599453,0.002157097034937589
Navy Day,surface,6,0.006896551724137931,3,0.28768207245178085,0.0019840142927709022
Keep Out,final,3,0.006342494714587738,3,0.28768207245178085,0.0018246220240070667
The Eyes Have It,slow,1,0.002512562814070352,2,0.6931471805599453,0.0017415758305526264
The Eyes Have It,tried,1,0.002512562814070352,2,0.6931471805599453,0.0017415758305526264
The Eyes Have It,brow,1,0.002512562814070352,2,0.6931471805599453,0.0017415758305526264
The Eyes Have It,felt,1,0.002512562814070352,2,0.6931471805599453,0.0017415758305526264
The Eyes Have It,wait,1,0.002512562814070352,2,0.6931471805599453,0.0017415758305526264
The Eyes Have It,perfectly,1,0.002512562814070352,2,0.6931471805599453,0.0017415758305526264
The Eyes Have It,human,1,0.002512562814070352,2,0.6931471805599453,0.0017415758305526264
The Eyes Have It,picture,1,0.002512562814070352,2,0.6931471805599453,0.0017415758305526264
The Eyes Have It,turning,1,0.002512562814070352,2,0.6931471805599453,0.0017415758305526264
The Eyes Have It,control,1,0.002512562814070352,2,0.6931471805599453,0.0017415758305526264
The Eyes Have It,transparent,1,0.002512562814070352,2,0.6931471805599453,0.0017415758305526264
The Eyes Have It,gone,1,0.002512562814070352,2,0.6931471805599453,0.0017415758305526264
The Eyes Have It,house,1,0.002512562814070352,2,0.6931471805599453,0.0017415758305526264
The Eyes Have It,warm,1,0.002512562814070352,2,0.6931471805599453,0.0017415758305526264
The Eyes Have It,content,1,0.002512562814070352,2,0.6931471805599453,0.0017415758305526264
The Eyes Have It,hear,1,0.002512562814070352,2,0.6931471805599453,0.0017415758305526264
The Eyes Have It,calmly,1,0.002512562814070352,2,0.6931471805599453,0.0017415758305526264
The Eyes Have It,smile,1,0.002512562814070352,2,0.6931471805599453,0.0017415758305526264
The Eyes Have It,what's,1,0.002512562814070352,2,0.6931471805599453,0.0017415758305526264
The Eyes Have It,teeth,1,0.002512562814070352,2,0.6931471805599453,0.0017415758305526264
The Eyes Have It,fellow,1,0.002512562814070352,2,0.6931471805599453,0.0017415758305526264
The Eyes Have It,girl,1,0.002512562814070352,2,0.6931471805599453,0.0017415758305526264
The Eyes Have It,alien,1,0.002512562814070352,2,0.6931471805599453,0.0017415758305526264
The Eyes Have It,wrong,1,0.002512562814070352,2,0.6931471805599453,0.0017415758305526264
The Eyes Have It,corner,1,0.002512562814070352,2,0.6931471805599453,0.0017415758305526264
The Eyes Have It,strange,1,0.002512562814070352,2,0.6931471805599453,0.0017415758305526264
The Eyes Have It,normal,1,0.002512562814070352,2,0.6931471805599453,0.0017415758305526264
The Eyes Have It,case,1,0.002512562814070352,2,0.6931471805599453,0.0017415758305526264
The Eyes Have It,probably,1,0.002512562814070352,2,0.6931471805599453,0.0017415758305526264
The Eyes Have It,tossed,1,0.002512562814070352,2,0.6931471805599453,0.0017415758305526264
The Eyes Have It,developed,1,0.002512562814070352,2,0.6931471805599453,0.0017415758305526264
The Eyes Have It,simple,1,0.002512562814070352,2,0.6931471805599453,0.0017415758305526264
The Eyes Have It,mixed,1,0.002512562814070352,2,0.6931471805599453,0.0017415758305526264
The Eyes Have It,given,1,0.002512562814070352,2,0.6931471805599453,0.0017415758305526264
The Eyes Have It,similar,1,0.002512562814070352,2,0.6931471805599453,0.0017415758305526264
The Eyes Have It,hands,1,0.002512562814070352,2,0.6931471805599453,0.0017415758305526264
The Eyes Have It,government,1,0.002512562814070352,2,0.6931471805599453,0.0017415758305526264
The Eyes Have It,lower,1,0.002512562814070352,2,0.6931471805599453,0.0017415758305526264
The Eyes Have It,outside,1,0.002512562814070352,2,0.6931471805599453,0.0017415758305526264
The Eyes Have It,frame,1,0.002512562814070352,2,0.6931471805599453,0.0017415758305526264
The Eyes Have It,sink,1,0.002512562814070352,2,0.6931471805599453,0.0017415758305526264
The Eyes Have It,i'd,1,0.002512562814070352,2,0.6931471805599453,0.0017415758305526264
The Eyes Have It,terrestrial,1,0.002512562814070352,2,0.6931471805599453,0.0017415758305526264
The Eyes Have It,later,1,0.002512562814070352,2,0.6931471805599453,0.0017415758305526264
Navy Day,sailing,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,majestically,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,constitution,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,equipped,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,awaits,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,gonna,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,trip,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,prize,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,window,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,bellowed,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,word,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,blinked,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,rubbed,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,temporarily,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,lessens,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,kept,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,mills,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,absorbed,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,adopted,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,fantastic,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,anachronism,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,army's,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,missouri,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,abolished,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,vengeance,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,doom,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,inescapable,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,elaborate,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,plans,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,contest,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,copy,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,publicity,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,second,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,night,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,perfection,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,hoped,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,forced,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,rights,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,fair,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,treatment,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,hold,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,molecules,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,counter,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,worn,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,metaphors,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,necessary,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,stabbed,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,suffered,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,climbed,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,lesser,2,0.0022988505747126436,2,0.6931471805599453,0.0015934417943906788
Navy Day,pearl,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,harbor,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,sneak,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,relinquished,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,binding,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,energies,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,gold,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,braid,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,broke,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,disgust,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,body,2,0.0022988505747126436,2,0.6931471805599453,0.0015934417943906788
Navy Day,denoting,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,outraged,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,dignity,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,sweeping,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,gesture,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,importance,2,0.0022988505747126436,2,0.6931471805599453,0.0015934417943906788
Navy Day,personal,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,level,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,demonstrated,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,judgments,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,seen,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,health,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,connected,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,preposterous,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,proposal,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,blame,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,annoyed,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,issue,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,national,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,statements,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,demented,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,offer,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,recommendation,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,sanity,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,investigated,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,inquiry,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,mental,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,wet,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,ancient,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,having,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,trials,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,significance,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,underestimated,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,positive,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,mopped,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,stage,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,olive,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,drab,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,early,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,blood,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,pressure,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,mounted,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,new,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,barrier,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,american,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,defense,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,end,2,0.0022988505747126436,2,0.6931471805599453,0.0015934417943906788
Navy Day,thud,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,unconscious,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,cameras,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,extended,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,dodo,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,brontosaurus,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,reserve,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,hasty,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,unwarranted,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,fashion,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,existed,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,exist,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,force,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,argument,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,raging,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,assembled,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,solons,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,era,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,joins,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,fossils,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,bees,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,knot,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,comment,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,ran,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,break,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,shocked,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,helmets,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,roofs,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,died,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,direction,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,buzz,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,excited,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,blue,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,stirred,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,buzzed,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,smoked,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,operating,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,order,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,press,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,emptied,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,concerted,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,rush,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,heads,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,clatter,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,record,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,gentle,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,jefferson,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,glinted,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,striking,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,understand,2,0.0022988505747126436,2,0.6931471805599453,0.0015934417943906788
Navy Day,attacked,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,aid,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,settled,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,uncomfortable,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,short,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,consisted,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,amplifications,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,opening,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,statement,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,actions,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,microphones,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,speakers,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,platform,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,center,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,near,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,precisely,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,stepped,2,0.0022988505747126436,2,0.6931471805599453,0.0015934417943906788
Navy Day,scowled,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,workers,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,common,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,stream,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,cleared,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,screaming,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,capital,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,services,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,close,2,0.0022988505747126436,2,0.6931471805599453,0.0015934417943906788
Navy Day,crowded,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,moving,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,sun,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,warmed,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,sirens,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,motorcycle,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,policemen,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,wave,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,indrawn,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,gasp,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,squad,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,stiffly,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,attention,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,driver,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,caught,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,plunging,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,torpedoes,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,straight,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,ahead,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,enemy's,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,permission,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,doomed,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,fighting,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,river's,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,recovered,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,choleric,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,appointed,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,speaker,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,reason,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,admirals,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,requested,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,tradition,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,opportunity,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,address,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,patronizingly,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,granted,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,ditch,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,battle,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,balloting,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,pretty,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,requests,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,abolish,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,forces,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,pulse,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,beating,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,forehead,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,comprehend,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,attitude,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,delivered,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,shortest,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,senator,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,georgia,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,checked,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,hearing,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,hallowed,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,halls,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,june,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,coming,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,destined,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,archaic,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,armed,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,authority,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,drew,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,deep,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,muddy,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,waters,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,engine,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,grind,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,gears,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,curved,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,water's,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,balmy,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,remaining,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,series,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,maneuvers,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,shore,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,goaded,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,kicked,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,speak,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,louder,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,bark,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,leapt,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,lined,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,showy,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,rode,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,surrounded,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,returned,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,salute,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,saucer,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,shaped,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
